date,lake_id,temp_water,temp_air,precipitation,water_level,pH,turbidity,oxygen,nitrates,ammonia
2024-01-16,1,3.7393097080255835,5.740264746866848,0.4052228456645141,1.786961612621755,7.303565550391809,5.460019047525673,7.304956339850261,1.0823275776792844,0.1400633506159681
2024-01-17,1,1.8934825587100077,2.192119502952433,0.7255074589209543,1.4636985164204654,7.655579443159053,9.210404802416022,7.95883052308745,0.8052992284849008,0.08899964281140733
2024-01-18,1,3.541567896892816,6.169295713140027,1.487855661721709,1.6338289687154437,6.373705493817252,2.773891145872576,8.537090833061143,1.7954524524522588,0.4410048649407134
2024-01-19,1,2.1191724508641956,3.588476461174368,1.1310741335606733,1.7992391815456361,6.748768756544692,7.443601105037626,8.051626376711209,0.4484882722647511,0.22214916232783946
2024-01-20,1,4.505511015075774,8.79830550043572,0.688445985107883,2.3485811953240323,7.140589781134726,8.499162610544998,7.794272409172026,1.1795100762779693,0.20212804371040635
2024-01-21,1,1.9858212713874779,1.6713546351524902,1.8927417477995974,2.4658579327517978,6.537189575112817,2.971162245664001,7.349983331329547,0.5060955827059901,0.28867323595545424
2024-01-22,1,2.125288635553358,-0.2142697085834424,0.30046905745467734,1.8681446373577169,7.320843718577325,6.565740487162692,7.337869154532401,1.2673892729025047,0.13491672743700367
2024-01-23,1,7.529373868525438,6.046371406627193,0.6910310240048045,1.8776253941686112,7.6123135436131655,3.0690040283418885,7.40219161351464,0.4814912153061168,0.20018459552310058
2024-01-24,1,2.367389181890309,5.998922198454628,0.9125544364416941,2.07848691679174,6.708321013886326,5.0603231450702495,8.338814600810737,1.371907849250229,0.2056336286812121
2024-01-25,1,0.49378590612356943,3.006489044698332,1.21786937571955,2.0036439527219674,7.019295970113516,4.486824139635653,7.005819907598212,1.0560524734122585,0.1487854267651867
2024-01-26,1,1.173951309316445,4.66734078237562,3.075872022061824,2.279280225192224,7.7278093450405585,0.19449213020062572,8.393269223470222,1.8723195866293407,0.3199638079185914
2024-01-27,1,-0.33975537408171697,-2.8466942065830425,0.4454717242573806,1.8430435719238671,7.899635787509499,5.848468519423798,9.41299475562683,0.8594901763642072,0.1781345588504096
2024-01-28,1,2.9101555300821826,5.853800910427653,1.4440583100662554,2.2847428963342997,7.372900625530201,5.2866783352124616,8.325707357813199,1.2124830581237727,0.044686794663117035
2024-01-29,1,3.9380834987268534,4.266653352953711,1.7950094426195211,1.9282325606390736,7.296714586596805,7.958157946811521,7.630414471082863,0.6101718597696452,0.16985026364791264
2024-01-30,1,6.692088414929435,12.002567491795581,0.09512769951281709,2.2561924133203566,6.5731317326575445,6.222287309299086,6.70187311494537,0.8560534967793527,0.22491786717138973
2024-01-31,1,5.344514568827544,5.098805562624977,1.8706660412992202,1.9186878613134373,7.1796047002289205,9.581767848157526,9.578106807911514,1.0528747397221765,0.11065067661123917
2024-02-01,1,3.163713931981456,1.5868191724668064,0.37392250395483284,1.8160715951274866,7.278410420387499,5.214084764157428,6.829982349401088,0.23639003876431297,0.11854052068295612
2024-02-02,1,4.201634844508105,1.9424488725554503,0.13452786175860848,2.5736952919519913,6.894814920719477,4.7889398959953855,8.848562034475748,0.29118803290761397,0.14537409618739594
2024-02-03,1,5.103727310619002,10.114875401898908,5.947375587013862,2.3195681247640754,6.702611872722169,4.631286698565808,8.638517860594485,1.2999296499178226,0.32212356600669606
2024-02-04,1,5.435183159586099,5.49688771919623,6.741260684922345,1.4623864699594356,6.3593511632615725,4.120822577936453,7.76323139703594,0.9269565892341602,0.1512841977354294
2024-02-05,1,5.053874825263581,9.294941715595336,3.3046631456257534,1.8659679464630277,6.131135122474354,0.5844981672348624,7.737021196219322,0.703536733475989,0.3429117018551031
2024-02-06,1,7.140989270522278,6.133473487395536,0.7265757199375166,2.361476876533572,6.026058243339419,4.5596107459840844,6.164288725958979,0.6315069097916222,0.13850495618516645
2024-02-07,1,5.020592779164646,5.704389799024249,0.20555463000501248,1.6410018592359434,7.289721286433631,0.8642905471280153,8.330065000812622,0.6507556021381531,0.2325014136256542
2024-02-08,1,5.613186495827374,7.380414403460915,2.3055015261973235,2.2312034988569334,7.073849662613388,5.904066689171538,8.619926332395805,1.0562753575041144,0.1553757325780249
2024-02-09,1,-0.7394428189688949,-0.43546899156257257,1.1601816851707967,2.2001168310409374,6.758094434229451,2.5198794150588313,6.910919883852196,1.2225179320580948,0.2754083170290472
2024-02-10,1,4.397116725792584,2.5283867914748925,0.2603044679088973,1.7902560265724248,6.8342718511376805,3.2113347538231602,7.844178525670897,0.046053614812612054,0.08817258454347209
2024-02-11,1,5.1620440197319715,3.114013536277911,1.3670944562683003,1.9973548861262578,7.105235270765243,3.6611796103348966,8.03786191500895,1.706417028384946,0.27428594795772315
2024-02-12,1,2.403121905165893,6.085745744566163,0.06998744288695817,1.3729946754109161,6.917718464495703,4.590129924373509,8.584572627949568,1.6708503814709963,0.2113869400309684
2024-02-13,1,2.2324444222714632,4.380378340674814,4.800845774786048,2.5311294549700154,6.329723409998086,5.013736509878074,8.003803076123187,0.16532738177344974,0.13600081832225508
2024-02-14,1,0.492852564182626,5.6554818777129094,0.5989155536813722,1.9072722472409234,7.45650011013715,7.168959166146141,6.373680646038416,1.5429633481613987,0.18337785152898495
2024-02-15,1,3.390892723025485,4.581534336920923,2.1725115971299607,2.2411439154128776,7.1520630853349045,3.8449398129848924,7.47006223053751,1.5276094256655213,0.3533854941032175
2024-02-16,1,4.35807359309793,6.573207321760647,0.7470931633152473,2.1841524024426273,7.1329492399069245,5.96029227244474,8.22462578538902,1.0002227470937726,0.21378445048807837
2024-02-17,1,0.9616400340276461,1.9509670923543196,1.4682217918184572,2.4073642364299963,7.418781351679186,10.461734466447135,8.841528342039759,0.3514156890575618,0.12972719840873614
2024-02-18,1,2.6824623484372867,0.30334789628074654,1.582447595963595,1.870008977929232,6.593177321970162,5.754701405526459,7.382363390605753,1.5076140458325362,0.07953067171718874
2024-02-19,1,5.974244400257421,6.2698984330582395,0.4087771990158115,2.06114681825824,7.606865718862921,4.639020422136732,10.187649874550019,0.8793844668513243,0.2505404273430997
2024-02-20,1,4.485040851225039,5.844731688681157,6.985614265472453,2.167732760784358,6.929978574028881,3.4416966961434055,6.105526931163036,1.2744394219094781,0.21958452470106857
2024-02-21,1,3.3302954552477733,8.280350162509336,2.9844907542762815,2.261762477429144,7.444299440165437,4.611336909159343,7.436299824942099,2.109600635980889,0.2695020695088224
2024-02-22,1,3.9054706947419815,1.7895660593886458,5.610188838583165,2.3463063015226773,7.3672245167438275,3.2275593127811883,7.9169663965072266,1.1259183753118094,0.05377752603101579
2024-02-23,1,3.199237279633364,5.198712519857585,4.504303995068393,1.8567854808274038,6.480599085998722,5.537322853367545,7.799250836447136,0.541557654140719,0.08277395471085001
2024-02-24,1,5.065190218741102,3.8896283482175784,1.82210882476655,1.800731767008673,7.251450202457068,5.207088277278786,6.767857670185167,0.8321345025401392,0.31468791992518996
2024-02-25,1,5.85896501468954,3.3332311569474595,5.09887075853881,2.4080334098744514,7.163137335423342,0.6755615581644134,8.447861747751794,0.6052773198795062,0.23313416467793407
2024-02-26,1,6.288270405232836,4.649574626958025,0.18531091790623125,1.3888772195083583,7.015155828747171,4.962883988467865,8.371094051313921,1.2167448587242613,0.2533400851237562
2024-02-27,1,3.5475095619826478,6.676646918036047,0.4362693892625349,2.4710096841628015,6.952814124982309,7.152292625280026,8.047961445981546,0.5969662206250976,0.10373129678920467
2024-02-28,1,4.2392113377741385,6.872608373201278,0.09256393137366391,1.9093027273771077,6.957053375141104,4.201776295594501,8.331843863258516,0.7635742888251784,0.10190128016710814
2024-02-29,1,5.237323919419865,8.809861146229068,0.7870641736061736,1.9986311513029111,7.406344712821998,3.694206455176876,7.5762235885519695,0.3577848127962001,0.29912586581920886
2024-03-01,1,15.186629552741135,15.27914093566825,0.9842605835884372,1.7952972196639538,7.288955256895755,2.244598453766295,6.382637049891432,0.9339564972404283,0.3038377654765149
2024-03-02,1,13.898824901380396,11.845721177984903,0.6331208864176514,1.9855413543392562,7.015239425132832,1.284015916751191,7.283360129947756,1.0883773966510248,0.09116805129709463
2024-03-03,1,11.826285277986646,14.463254747263726,3.529115730481868,2.3813414677942744,6.254031926764313,6.662698534126509,8.157054581409442,0.34239402355874615,0.0720629504147155
2024-03-04,1,12.401542962737999,14.294822425772171,0.8824539990597403,2.231258930439212,7.24722170704181,4.637043340841608,8.162744414846395,1.1297867807401105,0.1891407029287556
2024-03-05,1,11.360182872102627,14.618321747172912,0.6596056802684984,2.1478059451401217,7.36180680958889,6.544043124006846,8.041379052585848,0.9771498844516103,0.12006515466239938
2024-03-06,1,11.758752678873021,11.827852314064915,1.564814166415492,2.026661901839523,8.150205042723485,8.062647489158937,8.548708267985031,0.6175040256219363,0.11798231209539745
2024-03-07,1,14.659552237707164,12.849232392978244,0.3037962956412577,1.5663170082583753,7.537716531552519,6.842495369820691,7.418853954549983,2.0143144621349363,0.07486217535726075
2024-03-08,1,13.503100030552035,12.418130282097758,3.2409671915494624,1.746758925944678,6.050411806042266,3.9152553571224082,8.026681057110537,1.4792382638023773,0.15315661517196333
2024-03-09,1,15.833780487714495,16.311725981220903,0.15495173762261802,1.8970396290106497,7.039214699509321,5.289735329315111,8.572092778404922,0.45179875692429927,0.08453052573671341
2024-03-10,1,12.404954162459065,14.23009495574731,8.66829267917464,2.1373029363286515,7.905687514332491,3.770454269686163,7.915110181497647,1.4191184397855703,0.09045990969907634
2024-03-11,1,6.210946211057528,5.909776527943814,2.958967552483023,2.0208957993556638,7.311774428450819,3.5834230747966735,6.756676071593901,1.622249038010529,0.22983918465663047
2024-03-12,1,15.13063772785966,17.866167776201436,0.4430788810117719,2.2950512919075394,7.164326080186605,5.685630324805247,7.038511630344463,1.0660104613087786,0.19448017657126235
2024-03-13,1,12.84909661618565,11.150169473334604,0.01107484075187095,2.1420882163182693,7.450114329457618,3.335412233763655,8.830852324279366,1.1807210184736627,0.2484878681532132
2024-03-14,1,13.756510382575737,16.18330956298663,3.379793554972252,2.0163051733815713,6.688810902504598,0.5816967618225979,9.392472162942573,1.1691733334607954,0.035096656465069376
2024-03-15,1,12.141051639371236,15.58739354055415,2.4541918147740893,2.682728389270161,7.239044998313728,3.2237042085452465,9.175283107824049,0.042907929461644345,0.20098806098297634
2024-03-16,1,9.94970462960963,9.92998947460968,2.611325817575998,2.1218680055149783,6.874765980504045,4.386237702625254,8.232155949742035,0.9065652015748004,0.4075637542165838
2024-03-17,1,4.546165262742557,7.385820283037884,2.950429052087027,1.8704173395174883,6.990188257094763,8.042796995663844,6.796867397983307,0.8805435790079856,0.1627727515714401
2024-03-18,1,12.941585890410403,10.577945240143945,0.1538585310275927,2.557990101946079,7.414227257847553,4.0181251002572695,7.993648443227131,1.715077818279939,0.2824749006572298
2024-03-19,1,6.724203000017558,5.978941745275536,0.887785344832465,2.3601234645240194,6.536643448753909,6.02384818205855,9.562255131950423,1.1668639317809366,0.28160068487744233
2024-03-20,1,14.38097382594106,14.780252849763803,0.2463002092088993,2.5448263370731445,7.643991236900969,4.663383532075861,8.618488380456476,0.8511945189416525,0.2865198608001276
2024-03-21,1,9.585639250019025,8.573407463852032,3.9770591433164455,1.966720419311147,6.7885940194572285,7.452810287740768,7.792522477316127,0.9549376295044943,0.2166661687057323
2024-03-22,1,8.847264126515439,5.979907524300319,1.9526023834247481,2.2928927379443307,7.130331416575204,7.314192770927917,8.628625232841216,1.5116927908137006,0.25660859827442145
2024-03-23,1,8.377812505060877,7.2366563457065425,0.803637602502602,1.5641451622782918,6.299746019862528,7.352350210479839,6.730604793384395,0.9077076683773423,0.26990136200130055
2024-03-24,1,14.047869709371438,14.716423603078209,0.13133613160956578,2.2352019232742504,7.3599186454356955,1.5320329411652946,7.304328622151798,0.6509022334541954,0.26354460283143577
2024-03-25,1,9.523245470947618,15.14269098175999,0.7449767008207074,1.952682812523769,7.7232519679732885,5.413448094489989,6.915808608977676,0.8621489035395669,0.0882581826486604
2024-03-26,1,10.008309259360002,13.342515088127275,0.7866284263682627,1.5934826133446203,6.742679225390926,6.517877200243896,8.469571818348433,1.470348071911341,0.029261551745601327
2024-03-27,1,16.863325673363146,14.72340499804846,2.6157515679154817,2.3097801212053928,6.4448883067452005,5.763077125178662,8.714103499720093,1.2480824527989682,0.0446416456585193
2024-03-28,1,12.221888892220704,12.186821590404255,2.02977871785204,1.4569606025011952,7.138991532371354,6.273192651643658,7.846173972801633,1.022133986674557,0.17298400076173365
2024-03-29,1,10.203226810321993,12.31398044393581,4.3645038248030295,1.4261880448807345,7.727405322495871,5.116702008570955,7.127070323260434,1.095769649722415,0.25939267344226447
2024-03-30,1,10.13138851073015,10.139450418077208,1.2781322667526196,2.1087429376415905,6.275071717259547,3.5104315865469458,7.980250906465373,0.720128763202259,0.08955887224884154
2024-03-31,1,11.49565531312412,11.748856776370982,0.2547447872310038,2.171404253098036,6.446845909385829,1.6058052300274963,7.5134201093261925,0.9030252997786732,0.2923970458584404
2024-04-01,1,8.479289378963625,11.071102388658574,2.498252688633199,2.2911571460039633,6.772905220844242,3.708861142703049,7.203829295306256,0.6683478391127413,0.14977248254921138
2024-04-02,1,15.145592815522802,16.832829994593236,2.860785506153728,2.2225889049588394,6.589828087734652,10.356219747276786,8.338993685309246,0.8526103578501283,0.15072447888059212
2024-04-03,1,10.870342046933203,10.45992057427364,1.6477749897716576,2.4429975876288887,6.591407266695502,4.028697647818656,7.2420077774813265,1.6730891318133123,0.11638930041203997
2024-04-04,1,9.88913981122066,15.603892541286077,2.947779933442729,2.2100728860087258,6.0,1.0812195478185123,6.433650267035907,0.46106409431140505,0.011521364098372622
2024-04-05,1,14.813514904699932,14.133294747533256,1.3616294630205559,1.9603101668172611,7.2945284737029334,6.465298721458165,6.655885529636813,0.6556411667885425,0.2229314128434647
2024-04-06,1,12.494093482311422,12.769023432112698,1.479357677554534,1.977916665262428,7.169360251434818,6.710920017365289,6.39673953318405,0.37285056853212406,0.37126677128385693
2024-04-07,1,13.751401128468872,15.838399334047557,1.1156283878168547,1.9153336433038368,6.150575400098178,7.574648780304281,8.247511916576205,0.26454562140620086,0.19373354764674366
2024-04-08,1,15.250828961716412,14.54971604439202,0.05149554798022746,2.088643257326955,7.728597879978123,5.941957007413561,8.150405438176165,0.9066140429023543,0.01493683583051475
2024-04-09,1,12.314205895914391,9.817111925999338,0.22833487038373168,1.6707962394300024,7.840546157465244,6.691203028933903,8.100520094508163,0.6911954090996066,0.27803428116164464
2024-04-10,1,8.227979098713465,10.996180771831824,0.06386736258610765,2.102276659567686,6.624547225109943,8.680434269683982,8.587731652479942,1.880844465396096,0.037520200989701075
2024-04-11,1,9.147948625784018,8.466131029688308,2.023459101855099,1.9740759479505159,7.583274295488503,3.5090530158757693,9.191958856117116,0.8585767269111033,0.07909656030108146
2024-04-12,1,11.975165776349852,14.364687838042933,0.7547934175901997,2.0826905473662225,6.713501097504527,3.112298589152565,7.407733469174885,1.6446984317150122,0.17616618276864293
2024-04-13,1,8.817519612497712,2.8559019549775444,1.4208743542683802,2.083616910491198,7.09055825510553,2.8108269208941423,8.406477477238418,1.4840032374703167,0.2122843438540198
2024-04-14,1,9.389330273569465,12.800586429475139,4.762531059691951,1.26432061960528,6.5821189324895455,4.468460827012034,6.420384492594123,0.8955229223879929,0.09913359988331716
2024-04-15,1,13.029405153050622,16.677154760625047,0.5734776459665967,1.7296118544005996,8.107125761731139,7.866844839650336,9.37870974626335,2.0550677910428115,0.17226839434340196
2024-04-16,1,8.604551573601913,6.325759038273801,1.0565639497653452,1.9674114007733434,6.851991386335051,6.05613673549247,6.755168761781843,1.1342669932324043,0.27151624007606845
2024-04-17,1,13.387645657942622,14.867691133312714,2.8174982950771668,1.983354512510698,7.063224511411732,5.977383905418436,7.289918880959562,1.7565046330019944,0.2852178884808019
2024-04-18,1,12.916662961131776,15.78265624643291,0.5196103138347881,2.0778167926999083,6.656031306268087,1.3613841426705529,7.402290486266907,1.6982984457906318,0.3251456421814265
2024-04-19,1,13.265054771736779,15.076289958017536,0.16020855710035273,2.090704487099493,7.930657798618197,3.6136263455271616,6.473729003277787,1.2073239925523913,0.3909418652293494
2024-04-20,1,14.145021041403423,16.149854305777477,0.6842806077741141,2.454869996880169,7.943307323044705,1.3286847342759263,8.032575577408561,1.3755654239029254,0.2809889321661117
2024-04-21,1,14.572337795152217,17.58937944470938,0.3516167170001257,2.093737544329384,7.81546459063147,7.342491578643087,8.213903868201482,1.3120357075597378,0.17832634855957596
2024-04-22,1,16.595066403722747,16.29668375391539,5.3099001717612495,1.9060928875350678,7.478220174173811,8.171292985771466,7.8105863290184505,0.42786928430414595,0.28593137911229727
2024-04-23,1,13.441686322232242,13.701039585037648,3.301774160969139,1.5202629582387552,6.687605226532973,6.559133454480763,6.459752367968923,1.0286451772265082,0.24667162340051824
2024-04-24,1,9.4993230381622,9.120242396001467,2.006988381041062,1.5894229653374428,7.413925047981209,3.02642790852091,9.98338623485171,1.5371236169723301,0.2506366977526255
2024-04-25,1,13.484866552684576,15.321371662256576,4.103039461041626,2.1606475429925616,6.996478600537632,7.964044987231581,8.549230796501648,1.7630931586808307,0.21772187850716856
2024-04-26,1,13.20123608771531,13.749808792576644,3.255937881481113,2.3181340442331404,7.656204310871316,4.49349017994958,10.63422204364996,0.6396801640840251,0.10879458978460936
2024-04-27,1,12.010244253535232,14.645749645287331,0.41299095271727815,2.4624112990754545,7.557951026682681,2.571081438494677,7.194890760113708,1.2644156509065099,0.097190359217807
2024-04-28,1,7.531820821052081,8.58110501790925,4.461626810471122,1.751632076325286,6.675367210962038,3.0711914907766156,8.957882228176977,1.0754351066387673,0.19028817989248575
2024-04-29,1,12.26986844438037,14.776476982535668,1.550199803932344,1.9088406693707218,7.473912901418608,4.139686728816327,8.779273887394163,0.9410629677092022,0.2148910075846372
2024-04-30,1,7.949254764171525,11.939522255206349,3.2946965826071324,2.072700105824934,7.341017225021963,5.099157040969414,7.709424896902638,1.178001314612513,0.1320559077068287
2024-05-01,1,12.640891273285531,14.174052366675404,4.528485298572463,2.6142196763390713,6.0,4.677311576696413,9.411050901059223,1.1089987053330688,0.24233419486085755
2024-05-02,1,10.795860728003321,12.871905437597007,0.7654614328366369,2.0344584404641686,7.400468319814731,2.1746631636579457,7.594589992386221,1.270703784436294,0.40807659040391897
2024-05-03,1,12.143862150849317,15.561826039062248,0.23318432024770167,2.4653788564198913,6.784102105679897,7.426632818371283,7.639108580575392,1.720858380475026,0.025566928072174255
2024-05-04,1,7.6755172558091544,9.02660891559017,0.5173734922787627,2.0509918708721924,6.556978772834163,4.698788161126314,5.0,1.3920637954323503,0.2582244477563761
2024-05-05,1,13.225537045132278,13.852792256406094,1.1141153854972288,2.345973555928537,6.5783696978531285,3.572492287458698,8.409028053742638,1.1552956294363512,0.193402537910919
2024-05-06,1,10.78600253007886,11.060087972141446,3.40765945327789,2.3079739539656234,6.932378552183985,7.220604723965528,6.674490088317594,1.9323125284115394,0.24506555553346548
2024-05-07,1,12.523917808103484,9.904000006142072,3.9426899437596665,2.0498264397524455,7.240029790043342,2.6331876234669376,7.449278804304488,1.554964797940168,0.15692852995397089
2024-05-08,1,14.895044883189689,14.934781147797988,0.013952818363301294,1.6938850258213536,6.31726898890391,1.7422196328509707,6.973780361254972,0.9538007806983259,0.1853940114952833
2024-05-09,1,12.383408092100348,14.117612625676482,1.4297523186771115,1.919271668621315,7.0949239181062325,7.5449748931974785,7.633768460681738,0.3914397988235474,0.21295004510080992
2024-05-10,1,10.42258383806113,11.160507024063138,1.0805466418373426,2.4467135521653436,7.288379033096536,8.782775699100679,8.443880230217436,0.5060846595397672,0.16983661164647396
2024-05-11,1,5.894279278123488,8.358526492789633,0.502334676551649,2.263347550544034,7.9309028918348154,4.075807962697203,8.011141563048758,1.4666162241578171,0.047945868263010116
2024-05-12,1,15.240207000966494,12.838219897088987,0.2553607830912936,1.869904901968446,6.4616549153874345,4.9080599841657095,8.709641290505807,0.6848437603735094,0.1766084969355547
2024-05-13,1,10.780521369911215,9.320782613429586,0.8238171597248649,1.8973074084126802,6.825193906611098,2.706670570958193,9.265629535585632,0.49597226144402595,0.058356637180380616
2024-05-14,1,11.466779035537781,13.764051704979703,5.726242245382299,1.4807380688703298,7.13083148634824,5.010985100486787,7.631204063322165,0.6209573366564003,0.26531931105803097
2024-05-15,1,14.961926697769876,18.205633076623574,0.7807676057629488,2.433301637594543,7.5737046650958035,4.048589472537606,7.521432757983886,0.6563078439546499,0.013445489892187773
2024-05-16,1,15.931631474076639,16.48680591716551,1.4629056115203039,2.2658190680738457,6.847888059414093,4.795743119930002,8.95772765366201,1.4253238338911256,0.302865437945589
2024-05-17,1,8.559124113799683,9.329943513183746,2.4281739537617097,1.958876653687444,7.599320685995526,5.818516775194485,9.03704728873993,0.9216289621088619,0.24295630002034796
2024-05-18,1,13.899802506910728,12.445282945069014,0.9039489979339247,2.060040325752027,6.03131884176177,2.8037090439383068,8.740590868103046,0.31381269985029714,0.2433388615733895
2024-05-19,1,16.980410860344726,19.77618793786541,7.135596276583399,1.3487402515608768,6.373325903439057,4.276377321534865,7.047821193260651,1.0155224488811783,0.01643098678478397
2024-05-20,1,11.380298494706013,10.95855463388353,6.564019729082796,1.853985651187175,7.17432217216711,1.3924371564436435,8.422655065501603,1.1111330662241208,0.16714005619084438
2024-05-21,1,9.99263675666207,11.141049184262382,0.5801225899844106,2.400333692259241,6.294587750956063,4.290025431773424,8.109470604047289,0.7603315692795742,0.315356342865986
2024-05-22,1,11.311792191808943,14.212797702374193,1.3753185569276944,2.2944642130190243,6.412764736616642,4.813131858166001,9.052528941349664,1.57794254209635,0.14813920209697054
2024-05-23,1,10.971072515092112,12.982076136315094,0.7158609201580935,2.0992101671191796,6.73611156787703,5.457964850122156,7.427127910462251,0.7895305571538577,0.09219378500362858
2024-05-24,1,11.91322534747539,13.45256406226953,0.6704993527621634,1.995584522409519,7.385719495957912,5.479153080726418,6.333389708850084,1.5541688433185752,0.1363329904994288
2024-05-25,1,11.309830693210852,13.725261775710093,0.07516895553104506,2.238921628908898,6.052017579346355,6.807845501473712,8.690236800380273,1.2983913898374881,0.1931722377360662
2024-05-26,1,14.167620240870232,16.08747829251452,1.8809841419651863,1.915584468034674,7.0851491810811975,1.9206669614533602,5.441631616742898,1.4633027540222034,0.1148629549687189
2024-05-27,1,13.822542981448514,12.933805426362408,1.397039265659277,1.5005920411414977,7.516481973576403,2.0274459400994123,7.26848659610367,0.45072457959680257,0.3233817232089294
2024-05-28,1,12.969737288726938,16.468140823702004,0.10570217476078496,1.9981402580978382,6.902527395785521,6.05791587278504,6.976804488681705,1.0491550961190512,0.19353324700096078
2024-05-29,1,13.474213701058492,12.412778695455446,0.6532518420207387,2.1209357981256733,6.81558488520373,0.9220774459891681,6.970065329094253,0.9735859977126154,0.1444430652052072
2024-05-30,1,11.850700471052745,13.600656347732162,4.777721902178681,2.3368033054394064,7.200885641279287,5.366600424209986,7.250968529044904,0.28899673754623345,0.06986564731644207
2024-05-31,1,9.727801449305073,8.011259055858368,0.5477211042841541,1.5676412718512005,6.90394447363928,2.6394141208202124,9.21737356975163,1.5525303649014548,0.24844466052789382
2024-06-01,1,19.05170639469042,19.570041578755017,0.3130617219709395,1.9631266080345635,7.800820338784589,8.145629281834363,8.820555419006373,0.5912995515463251,0.24616662947113632
2024-06-02,1,19.957132905830093,18.774323610837516,1.3445442189472725,1.977408903573463,6.670568559142433,5.500904815455555,7.748269318007495,0.6952160855820086,0.12077910938153082
2024-06-03,1,21.69410318760847,22.424893117021757,8.48807396523052,1.6696244285458666,7.159457593777781,4.5616879605738765,9.13362347185905,0.49334208220113707,0.023632902831414532
2024-06-04,1,22.98725671004407,24.433459030451314,0.5542896271194524,2.146301982476988,7.312472228025947,7.455441754278357,6.937702844833626,1.3505931630351866,0.24107621895758843
2024-06-05,1,19.923832860846538,21.577763103452703,2.2303100205945867,2.2242104094835407,6.945702411256036,2.8731959868580983,6.801716614252841,0.23703514061370212,0.18131966087389978
2024-06-06,1,17.935520929699184,24.880079854244503,2.8677752524789257,1.912792307590687,6.159186405887323,3.2531807318243833,8.863596659246591,1.308937400232284,0.2336071167925669
2024-06-07,1,18.512401465978147,22.55944451090947,0.5426663446716116,2.6165277825864415,7.152312440945948,2.477090332689782,8.579643229322647,1.5222569931217302,0.39571745336396386
2024-06-08,1,16.719113161809815,19.463375943996137,2.6054978569846323,1.9041919977399024,7.743149038182313,3.269921547302014,7.539736598416677,1.2685892138128803,0.19731681562909403
2024-06-09,1,21.436616491795508,23.38826253759925,0.917045598528608,1.8659949587928,7.49913794778345,5.122231218734775,6.864539106301869,1.3563142419232146,0.14861613831572282
2024-06-10,1,18.28698584108128,19.760342035853352,2.0010074954635426,1.8572985956094192,7.4554661052561535,5.987903743987441,9.45973187503794,1.3797732347890213,0.08526780323516599
2024-06-11,1,18.79013149408064,25.59418405775155,2.0076756542752765,1.7553502780134536,6.6664450610876305,6.922843370735086,6.279897449052182,0.5252878366371179,0.1687578208504951
